seconds,real_position_27259541,relative_position_27259541
0.0,24.99997,0.00000
0.011081300006480888,24.99997,0.00000
0.02508069999748841,24.99997,0.00000
0.03525200000149198,0,24.99997
0.04564860000391491,0,24.99997
0.05780090000189375,0,24.99997
0.07106750000093598,0,24.99997
0.09109390000230633,0,24.99997
0.10108520000358112,0,24.99997
0.11114009999437258,0,24.99997
0.13101680000545457,0,24.99997
0.14101320000190753,0,24.99997
0.1510515999980271,0,24.99997
0.16109759999380913,0,24.99997
0.1755468000046676,0,24.99997
0.19009079999523237,0,24.99997
0.21010919999389444,24.9584,0.04157
0.22009689999686088,24.9584,0.04157
0.24012750000110827,24.9584,0.04157
0.2602216999948723,24.9584,0.04157
0.280087299994193,24.9584,0.04157
0.30011300000478514,24.9584,0.04157
0.3100907000043662,24.9584,0.04157
0.32011359999887645,24.9584,0.04157
0.3400835000065854,24.9584,0.04157
0.3501029000035487,24.9584,0.04157
0.37013090000255033,24.9584,0.04157
0.3801225000061095,24.9584,0.04157
0.4001057999994373,24.9584,0.04157
0.4201184999983525,24.9584,0.04157
0.44012820000352804,24.9584,0.04157
0.4501027999940561,24.9584,0.04157
0.4701141999976244,24.74006,0.25991
0.48007659999711905,24.74006,0.25991
0.4901160000008531,24.74006,0.25991
0.500119000003906,24.74006,0.25991
0.5200824000057764,24.74006,0.25991
0.5301441000046907,24.74006,0.25991
0.5400817000045208,24.74006,0.25991
0.5601502000063192,24.74006,0.25991
0.5701292000012472,24.74006,0.25991
0.5800919000030262,24.74006,0.25991
0.5900831000035396,24.74006,0.25991
0.600127199999406,24.74006,0.25991
0.6201624999957858,24.74006,0.25991
0.6401008999964688,24.74006,0.25991
0.6501175000012154,24.74006,0.25991
0.6701262999995379,24.74006,0.25991
0.6801198000030126,24.74006,0.25991
0.6932625000044936,24.74006,0.25991
0.7095257000037236,24.74006,0.25991
0.7194690000033006,24.74006,0.25991
0.739470500004245,24.4807,0.51927
0.749485000007553,24.4807,0.51927
