seconds,real_position_27259541,relative_position_27259541
0.0,24.99997,0.00000
0.015681100005167536,0,24.99997
0.025841099995886907,0,24.99997
0.04415960000187624,0,24.99997
0.05815860000438988,0,24.99997
0.07835199999681208,0,24.99997
0.09817480000492651,0,24.99997
0.11818639999546576,0,24.99997
0.13815830000385176,0,24.99997
0.14816710000741296,0,24.99997
0.16814599999634083,0,24.99997
0.18812839999736752,0,24.99997
0.1981524000002537,0,24.99997
0.21105110000644345,0,24.99997
0.22304019999864977,0,24.99997
0.2331082000018796,24.93532,0.06465
0.2430919000034919,24.93532,0.06465
0.2624894000036875,24.93532,0.06465
0.2815662000066368,24.93532,0.06465
0.3014454999938607,24.93532,0.06465
0.31155529999523424,24.93532,0.06465
0.32145060000766534,24.93532,0.06465
0.331442299997434,24.93532,0.06465
0.3513995999965118,24.93532,0.06465
0.36152510000101756,24.93532,0.06465
0.381427900007111,24.93532,0.06465
0.40144709999731276,24.93532,0.06465
0.4114581000030739,24.93532,0.06465
0.4214062999963062,24.93532,0.06465
0.4314213000034215,24.93532,0.06465
0.4414020999975037,24.93532,0.06465
0.4615149000019301,24.93532,0.06465
0.47142830000666436,24.93532,0.06465
0.49140470000565983,24.70013,0.29984
0.511663099998259,24.70013,0.29984
0.5214135999995051,24.70013,0.29984
0.5314515000063693,24.70013,0.29984
0.5514153999974951,24.70013,0.29984
0.571397399995476,24.70013,0.29984
0.5814492000063183,24.70013,0.29984
0.6014226999977836,24.70013,0.29984
0.611410600002273,24.70013,0.29984
0.6314054999966174,24.70013,0.29984
0.651455100000021,24.70013,0.29984
0.6714122999983374,24.70013,0.29984
0.6914045000012266,24.70013,0.29984
0.7014201999991201,24.70013,0.29984
0.7214450000028592,24.70013,0.29984
0.7407257000013487,24.70013,0.29984
0.7515878999984125,24.44092,0.55905
0.7622998000006191,24.44092,0.55905
0.7723126000055345,24.44092,0.55905
0.7826665000029607,24.44092,0.55905
0.7922606000065571,24.44092,0.55905
0.8022802000050433,24.44092,0.55905
0.8223079000017606,24.44092,0.55905
0.8322812999977032,24.44092,0.55905
0.8523212000000058,24.44092,0.55905
0.8722851000056835,24.44092,0.55905
0.8922934000001987,24.44092,0.55905
0.9022664000076475,24.44092,0.55905
0.9122805999941193,24.44092,0.55905
0.9323036999994656,24.44092,0.55905
0.9523176000075182,24.44092,0.55905
0.9622506000014255,24.44092,0.55905
0.9822573999990709,24.44092,0.55905
0.9922549000038998,24.44092,0.55905
1.0122592999978224,24.18996,0.81001
1.0322367000044324,24.18996,0.81001
1.052269100007834,24.18996,0.81001
1.0722338000050513,24.18996,0.81001
1.0822596000070916,24.18996,0.81001
1.10226149999653,24.18996,0.81001
1.1222582000045804,24.18996,0.81001
1.1410906999954022,24.18996,0.81001
