seconds,real_position_27259541,relative_position_27259541
0.0,24.99997,0.00000
0.014996599988080561,24.99997,0.00000
0.031162200000835583,0,24.99997
0.04824879999796394,0,24.99997
0.05809629999566823,0,24.99997
0.07678569998824969,0,24.99997
0.09691949999250937,0,24.99997
0.10673249998944812,0,24.99997
0.1167769000021508,0,24.99997
0.12671769999724347,0,24.99997
0.14671219998854212,0,24.99997
0.16670789998897817,0,24.99997
0.1867247999907704,0,24.99997
0.2067240999895148,0,24.99997
0.21671199999400415,0,24.99997
0.2367039999953704,0,24.99997
0.24700769998889882,0,24.99997
0.26673949998803437,0,24.99997
0.2767113000008976,0,24.99997
0.286706899991259,24.90693,0.09304
0.2967816999880597,24.90693,0.09304
0.30670469999313354,24.90693,0.09304
0.3167539999994915,24.90693,0.09304
0.3367252999887569,24.90693,0.09304
0.3468445999897085,24.90693,0.09304
0.36672879999969155,24.90693,0.09304
0.3867193999903975,24.90693,0.09304
0.40670969999337103,24.90693,0.09304
0.41676549999101553,24.90693,0.09304
0.4366955000004964,24.90693,0.09304
0.45673140000144485,24.90693,0.09304
0.4667319000000134,24.90693,0.09304
0.48121790000004694,24.90693,0.09304
0.49788869998883456,24.90693,0.09304
0.5167551999911666,24.90693,0.09304
0.5279884999908973,24.666,0.33397
0.5379974999959813,24.666,0.33397
0.5496031999937259,24.666,0.33397
0.568016399993212,24.666,0.33397
0.5880289999913657,24.666,0.33397
0.6080375000019558,24.666,0.33397
0.6280406000005314,24.666,0.33397
0.638083199999528,24.666,0.33397
0.6580978999991203,24.666,0.33397
0.6780503999907523,24.666,0.33397
0.6880071999912616,24.666,0.33397
0.6981947999884142,24.666,0.33397
0.718030699994415,24.666,0.33397
0.7279953999968711,24.666,0.33397
0.7379854999890085,24.666,0.33397
0.7481470999919111,24.666,0.33397
0.768001299991738,24.666,0.33397
0.7880102999915835,24.666,0.33397
0.7980710999981966,24.40674,0.59323
0.8180070999951568,24.40674,0.59323
0.8380028999963542,24.40674,0.59323
0.8484123999951407,24.40674,0.59323
0.857991500000935,24.40674,0.59323
0.8779835000023013,24.40674,0.59323
0.8981587999878684,24.40674,0.59323
0.9079855999880238,24.40674,0.59323
0.9280156999884639,24.40674,0.59323
0.9380280999903334,24.40674,0.59323
0.9483504999952856,24.40674,0.59323
0.9591665999905672,24.40674,0.59323
0.969160099994042,24.40674,0.59323
0.9817695999954594,24.40674,0.59323
